dish_id,dish_name
35992,Mushroom Fried Rice+crispy Chilly Baby Corn
35993,CANTONESE SPICY VEGETABLES
35994,Dry Vegetable Mix
35995,Cream Bun
35996,Chicken Grilled Club Sandwich [roti tadka]
35997,Paneer Shabnam Handi (250 Gm)
35998,Chicken With Veg Mix Manchow Soup
35999,Usal Sev(200 gm)
36000,Non veg manchow soup                                                                 
36001,Oreo Cake [500 gm]
36002,Almond Tart
36003,Veg Crispy Momos [5 Pcs ]
36004,Chicken and egg burger
36005,Chicken Tikka Masala B/ L
36006,Chicken Lollipop [5 Pieces]
36007,Grand Vrat Thali with Paneer Makhani
36008,5 Poori With Dal Fry Thali
36009,Besan Laddu [250 Grams]
36010,Veg chilli dry [full]
36011,Bbq Live Tandoori Chicken
36012,Onion uttapam
36013,Egg Chicken Cheese Roll+French Fry                                    
36014,Butter naan (2 pcs) + Chicken kosha (2 pcs) + Tengri kebab (1 pcs) + Gulab jamun (2 pcs) + Chicken biryani (1 plate)
36015,Hyderabadi Veg Biriyani
36016,Veg Hakka Noodles With Veg Manchurian
36017,Veg Kolhapur
36018,Veg singapuri chowmien
36019,Big Momo(Pork)
36020,Tawa roti butter
36021,Eggless Chocolate Dairy Milk 500 Grams
36022,Fresh Lime Soda Sweet
36023,Chicken Kohlapuri Non-Veg
36024,Badam Roasted 100 Gms
36025,Milk Rusk [1 Pkt]
36026,Tandoori Salad
36027,Korean Spicy Chicken Wings
36028,"Set of 2 each of Red Velvet ,Pineapple and Vanilla Cup Cake"
36029,Roti 3pcs (pack Of 3pcs)
36030,Paneer Momos + Paneer Burger +shakes
36031,Classic Brownies [9 Pcs]
36032,Baby Corn Schezwan Dry
36033,French Fries With Sauce
36034,Petha Pan Gilori
36035,Love Potion Ice Cream
36036,Korean Style Cheesy Tteokbokki Pork
36037,Pata Hard Nolen Gur Sandesh(5pcs)
36038,Cold Coffee Milkshake (300 ml)
36039,Alfaham Mandhi Half
36040,Veg sandwich
36041,Cheese Volcano Peppy Paneer
36042,Spicy Chicken Pepperoni Pizza
36043,Mini Waffle Box of 6 - Assorted
36044,Chicken Keema Paratha(served With Raita/ Gravy)
36045,Khir Kadam (4 Pic)
36046,Red Bull / Sugar Free 250 Ml
36047,Rainbow Freak Shake
36048,Hakka noddles
36049,Chicken Shawarma Plate (normal)
36050,Chinese Chilli Paneer with Rice Sizzler
36051,Mughlai Chicken Rice Bowl
36052,Cheese Blast Spicy Paneer Delight Burger
36053,Paneer Hariyali(6Pcs)
36054,Soya Chicken
36055,FOREST FRUIT SHAKE Regular
36056,Taka Tak Dhokla
36057,Non Veg Platter
36058,Punjabi Style Matar Paneer Steamed Rice Bowl
36059,Paneer Handi Special Gravy Momos[8 Pieces]
36060,Alfredo Pasta
36061,Mix Veg Jain     
36062,Egg Roll 
36063,Crispy Veg Burger
36064,Almond Cherry Cookies
36065,Choco Crunch Mocha Frappe
36066,Mushroom And Sukhi Mix Bhaji
36067,Vanilla Ice Cream Sandwich [80 Ml]
36068,Taipei Chicken (10 Pcs)
36069,Boneless -  Sweet Chilli Chicken Wings
36070,Italian Paneer Sandwich
36071,Mutton Kasha With Veg Fried Rice
36072,Syrup Jeera Shikanji 750 ML
36073,Ice Blended Fruit 
36074,Appam With Veg Kurma
36075,Ghee Rice 
36076,Veg Do-Pyaaza
36077,Paneer  Pulao
36078,Spring Roll Box
36079,Veg Shami Kabab
36080,Raspberry Creamsicle - Single Pack
36081,Egg Fried Rice                                            
36082,Egg-do-pyaja
36083,Chilly Gobi [Dry]
36084,Chicken & Sun-dried Tomato Bruschetta
36085,Veg Kebab Burger
36086,Chicken and Mushroom 
36087,Chicken Khadai 
36088,Chicken Leg Biryani
36089,Nattukozhi Fry (4 Pcs) (bone)
36090,Dhaba-Style Mutton Rice Bowl
36091,Dal Makhni Combo
36092,Chicken Pasta Salad 
36093,Capuccino
36094,Podi Dosa M
36095,Veg clear soup
36096,Fried rice egg
36097,Combo Meal Six
36098,Mango     
36099,Sattu (Rice)
36100,Butter Scotch Cake
36102,Dahi Poha 300 Gm
36103,Baby Corn Pepper Fry
36104,Mixed Sauce Pasta Non Veg
36105,Chicken Biriyani Regular
36106,Hyderabadi biryani
36107,Hot Coffee
36108,Rice (Usuna)
36109,Chicken Thai Curry
36110,Paneer Red Hot Pizza [Multigrain]
36111,Italian Feast Pizza [10 Large]
36112,White Sauce Penne Pasta [450ml Pack]
36113,Pure Choco Hazelnut Mousse Slice
36114,Beef Karahi Bento
36115,Mediterranean Cottage Cheese Focaccia - High Protein
36116,Chicken Chipotle Loaded Fries
36117,Chicken Lajawab
36118,DANGMYEON NOODLES (CHICKEN )
36119,Grilled Italian Veggie Sandwich 
36120,Creamy Corn Pasta with veggies
36121,Achari Paneer Tikka [4 Pcs]
36122,Korean Fried Chicken with Veg Vietnamese Pho                                                       
36123,In-House Salad
36124,Mini Ghewar Phika
36125,BBQ Ranch Chicken Salad
36126,Mango Strawberry
36127,Matar Chaat [Large]
36128,Josh Bhara
36129,Raisin Sundekhani Afghan
36130,Chilly Paneer With Corn Fried Rice
36131,Vegetable Maggi Regular (250 Gms)
36132,THAI STYLE CHILLY PRAWN
36133,Lord Cheesynator Veg Burger
36134,Paneer bhurji combo(2)
36135,Choco Metilda Cake 600Gm
36136,Garlic Bread Stick + Stuffed Garlic Bread + Calzone Pocket(Qty 2)  
36137,Paneer-e-Nawabi Handi Biryani (Serves 2)
36138,Mushroom Chatpata Gravy
36139,Peach Iced Tea  
36140,Trioccino Frappe
36141,Chicken Chapli Kebab
36142,Loaded 2X Chicken Roll [41g Protein]
36143,Cremosinas
36144,Handi Mutton [4 Pcs]
36145,Chota Samosa 250gm
36146,1 Stuffed Kulche + 1 onion Kulche
36147,Thali Non-Veg
36148,Farm Spicy Paneer
36149,Aloo Lababdar
36150,Chilli Cheese Croissant Sandwich
36151,Palak Gobi Manchurian
36152,Kimchi Fried Rice Chicken
36153,Eggs Benny
36154,Mutton Dore Kebab
36155,Pineapple Sheera [kesari Bath]
36156,Double Kebab Roll
36157,Zeera Rice (half)
36158,Papri Chaat [Breakfast]
36159,Hot garlic noodles with chilli paneer
36160,Butter masala dosa
36161,Butter Cheese Kara Dosa
36162,Mutton Kosha
36163,Veg Manchurian + Fried Rice
36164,Samosa (1 Pc)
36165,Belgian Death By Chocolate Ice Cream
36166,Mix Veg Handi
36167,Dal Moth Sada [200 G]
36168,Hing Kachori (4 Pc)
36169,Broccoli & Almond Soup
36170,Cheese Patties (per Pc)
36171,Veg Lucknowi
36172,Tandoori Butter Naan+Chicken Chilli Boneless+Lemon Juice
36173,Filter Coffee Ice Cream
36174,Hariyali Vegetable
36175,Black forest pastry
36176,Plain Fried Rice
36177,Hunan Chicken Large
36178,Chicken Fried Rice    
36179,Premium veg thali
36180,Egg Roll Single
36181,Garlic Paneer Gravy
36182,Simple Thali
36183,Kaju Pakodi Without Garlic
36184,Freedom Feasta
36185,Veg Mushroom Chowmien
36186,Spinach Cheese Bullets
36187,4 Poori with Aloo Ki Sabji
36188,Half Hyderabadi Boneless Chicken Dum Biryani
36189,Veg Shai Kurma
36190,Tandoori Paneer Tikka [10 Pcs]
36191,Chicken Dry bamboo shoot  and Smoked Pork Axone
36192,Cappuccino Coffee
36193,MEIN-COY-T ANG NON VEG
36194,Ghee Karam Pesara Dosa
36195,Dutch Chocolate Brownie Fudge Ice Cream
36196,Veg Cheesy Nachos
36197,Paneer Butter Masala Dosa
36198,Ghee Litti Chokha
36199,Shreelal Special Thali
36200,Paratha Tawa
36201,Ultimate Cheese Crunchwrap Meal – Veg
36202,Pineapple Sandesh (5 Pcs)
36203,Chicken Salt & Pepper [8pcs]
36204,Bun Round(4 Pieces)
36205,Premium Non-Veg Chicken Thali - Serves 1
36206,Chocolate Tart  
36207,Onion chips [100 gms]
36208,Kaju Tomato Jain      
36209,Rasgulla  [Small]
36210,Besan Chilla (3 Pcs)
36211,Cheese Tadka
36212,Fry Papad
36213,Idli Sambar
36214,Chicken Chaanp
36215,Pudina Roti
36216,Amerti Ghee Fry
36217,Cookie Overload
36218,Chicken with green peas
36219,Sliced Chicken With Chilly & Veg
36220,Mexicana Potato Corn Salsa Wrap (Crispy Bake)
36221,Black Coffee Americano
36222,Gulab Jamun Mithai
36223,Kaju Burfi + Kaju Bite (800 Gms)
36224,Mushroom chilli                                                                                               
36225,Corny Mushroom Pizza
36226,Paneer Spring Roll
36227,"Chocolate Thick Shake + Crispy Veg Burger,"
36228,Masala Biryani Rice [1/2Kg]
36229,Mexican Potato Nachos
36230,Gosht Purdah Biriyani [serves 2]
36231,B.M.T. Sandwich (15cm) + Coke(Save 31%)
36232,Uttapam [Large]
36233,Virgin Mojito[350Ml]
36234,Double Dessert Combo
36235,Chicken Burger Shot Meal
36236,Mix. Veg.
36237,Dum Aloo Masala Roll
36238,Red Sauce Pasta Veg
36239,Italian Paradise Pizza
36240,Blackcurrant Shake
36241,Paneer Pav Bhaji                       
36242,Veg Fingers
36243,Cold coffee
36244,Potato Crunch Burger
36245,Chicken Seek Kabab
36246,Kaju Katli - Xs
36247,Paneer Paper Garlic
36248,Ajwain Cookies (250 Gms)
36249,Choco Chips Fresh Cream Pastry
36250,Ultimate Fried Chicken Subger
36251,Mango Shake with Ice Cream
36252,Donne Chicken 65 Biryani - [Singles]
36253,Chicken chilli gravy
36254,Kheer Kadam [1 Piece]
36255,Special Haldi(winter season)
36256,Penne Tomato Sauce Chicken
36257,Creamy Chicken Rice Bowlj
36258,French Onion Soup
36259,HRX 25g Protein Shake (Chocolate)
36260,Donne Mutton Biryani Bucket (Serves 6 To 7)
36261,Amritsari Mix Veg Kulcha Amul Butter
36262,Butter Naan [1pc]
36263,Onion masala dosa [1 pc] + pepsi [330 ml] can
36264,King Dom Pizza
36265,Panakam
36266,Vannila Ice Cream
36267,"Burmese Fried Fish, Asian Salad"
36268,Raja Thali
36269,2 Burger Wrap at 120 each
36270,Gulab Papdi
36271,Aloo dum kashmiri
36272,Turkish Tea
36273,Kesar Kulfi  With Falooda (Half)
36274,"Yellow Dal Tadka, Soya Masala Sabzi and Jeera Pulao"
36275,Indraprastha Spl Pav Bhaji
36276,8-Cheese Forest Chicken Pizza
36277,Olive Delight Pizza
36278,Cheesy Triangles (10 Pcs)
36279,Bavarian Chocolate Ice Cream (Tub)
36280,Aloo Gobhi & Boondi Raita Meal (Serves 1)
36281,Mix Veg Uthappam
36282,Achari Chicken Pops (15 Pcs)
36283,Carrot Juice[healthy]
36284,Veg Banjara Tawa
36285,Choco Nut Pastry
36286,Hot & Crispy Chicken-2 pc
36287,Poori (3 Pcs)
36288,Chole Bhature Combo
36289,Veg Fried Rice Regular
36290,Soft Drink
36291,Chinese Combo - Meal For 2
36292,Chilli Garlic Noodlles
36293,Lemon Juice - 500 Ml
36294,Choco Chip Cake [1Kg]
36295,Schezwan hakka noodles
36296,Sarso Ka Saag
36297,Handi Chicken 4pc 
36298,Methi Mattar Malai
36299,Prawn Curry
36300,Saute Mushroom
36301,Vanilla Icecream
36302,Bombay masala sandwich
36303,French Fry                                                  
36304,French toast
36305,Hazelnut Praline Eclair
36306,Bharwa Gol Gappe 
36307,Chicken maunchurian gravy 8 pieces
36308,Cream and Onion Dip
36309,Aloo Tikki with Papdi [1 Piece]
36310,Podi Idli (2 Pcs)
36311,Aloo Paratha (1 Pcs)
36312,Non-veg Hot & Sour Soup
36313,Veg Korean Fried Rice
36314,Grilled Chicken (Non-Veg)
36315,Kancha Lonka Murgi ( Bento box)
36316,Butter paneer dosa
36317,Burgery Pizza- Premium Non Veg
36318,KALAKAND STEVIA - LG
36319,Chilly Potato Gravy
36320,Kuboos(pita Bread)
36321,Roasted Almond No Added Sugar 500ml
36322,Tik-Tok Sandwich
36323,Shastrik Paneer Stick
36324,Choco Mio Small
36325,Kaju Good Day Cookies
36326,Kachori+subzi (2pcs)
36327,Seafood Noodles
36328,Prawn Special
36329,Spl Dry Fruit Mastani Falooda Regular
36330,Thali Tansukh Special
36331,Halwasan Pak
36332,Plain Masala Maggie
36333,Beetroot & Banana Shake             
36334,Paneer In Manchurian Gravy
36335,Chilli Chicken With Gravy
36336,Fruit Delight - Berry Blast
36337,Tempura Chicken Wings
36338,Khir Chamcham ( 4 Pis )
36339,Masala Papad
36340,Beef curry with rice
36341,Zafrani Chai
36342,Hariyali Kebab (6Pcs)
36343,Bbq Mushroom
36344,Louisiana (chicken White Sauce Pasta)
36345,Badam Fry
36346,Veg Creamy White Penne Pasta + Coke 250 Ml Pet Bottle
36347,Schezwan Egg   
36348,Toasted Garlic Bread 2 Pieces
36349,Anjeer Dry Fruit Roll
36350,Special Masala Dosa       
36351,Malai Chap (2Pc)
36352,Extra Pita Bread
36353,Chicken Tikka Pizza 6''
36354,Chicken Tandoori Sandwich
36355,Schezwan rice
36356,Veg fried rice+manchurian
36357,Veg Keema Mutter (Per Plate)
36358,HOT N SOUR SOUP
36359,Our Special Pizza - Regular( Small )                   
36360,Achari Chaap
36361,Combo laphing
36362,Desi Dabba Vanela 250gm
36363,Double Dimer Omelette[01pcs]
36364,Chilly Capsicum [Gravy]
36365,Special rol
36366,Palak Paneer Rice Bowlj
36367,Chocolate Cookies [ 250 Grams ]
36368,Hot & Crispy Chicken - 6 pcs
36369,Make Your Own Meal
36370,Veg Singapore Rice Noodles 
36371,Chicken Roll                                                
36372,Shikanji (Fresh Lime)
36373,Palak Kichdi
36374,Veg Hakka Noodles 159
36375,Chicken Burger With Fries
36376,Minced Meat Thukpa
36377,Stick Kulfi Malai
36378,Millet Kerala Parotta (2Pc) with Palak Mushroom Curry
36379,Chhena Toast
36380,Cheese Pizza[8 inches]
36381,Flavourful Rice Tub
36382,Mini Bucket Matton Biriyani
36383,Rumali Roti 1pics
36384,Chicken Crispy Fried Noodles
36385,Cheese/Paneer/Mushroom - Cutting Masala Pav
36386,Cheese Overloaded Pizza
36387,Paneer Masala Dos
36388,Ghee Millet Khichdi Meal [High Protein]
36389,Egg Schezwan Fried Rice
36390,Mutton  Biriyani (Half) + Mutton Kasha (Half)+ Salad
36391,Tawa Roti          
36392,Pa Jeon
36393,Mutton Haka Chowmein
36394,Egg Tarka
36395,Cheese Chilli Garlic Toast
36396,Szechwan Oriental Fried Rice
36397,Kaju Salted 200g
36398,Calcutta Roll ( Bangali Roll)
36399,Pork Steam Momos
36400,Bahubali Chicken Roll
36401,Bikaneri Bhujia 1 Kg
36402,CHING-MEI CHICKEN
36403,Taiwanese Chicken Ramen
36404,Masala Maggi [Half]
36405,Minibon Classic - Pack Of 4
36406,Spicy Fiery Chicken Pizza
36407,Mini Three Worlds Combo (Tender Coconut 300gms+Chocobite 300gms+Roasted Almond 300 gms)
36408,Spicy Lollipop
36409,Veg Cheese Maggi 
36410,Dahi Ke Aloo Tikki
36411,Chicken In Tomato Chilli
36412,Navratan Mix 200g+50g Scheme
36413,Paneer Chilli  
36414,Farm Villa Pizza Regular
36415,Cashew Pulao Large
36416,Chicken Fried Rice [Half] With Chicken Steamed Momos [4 Pieces]
36417,Soya Masala Chaap
36418,Berry Lust
36419,Kozhi Thoran
36420,New Spicy Chicken Shawarma Roll
36421,Malai Chicken Skewers
36422,Veg Biryani     
36423,Paneer + Veg + Dal + Raita/Rasgulla + Choice Of Bread/Rice
36424,Crispy Chilli Corn
36425,Idly (3)
36426,Paneer Chilli Dosa
36427,Jalebi 110 gm
36428,Special Party for 2 (Veg) @Rs. 105 off
36429,N-veg Stuffed Parcel [1 PC]
36430,Oats Vegetable Khichdi
36431,Paneer Bao
36432,Chicken Tikka (half 4 Piece) and Chicken Manchow Soup                                          
36433,Aloo Chole Chatpata Roll
36434,Farm Spicy Paneer Meal
36435,Cheese Blast Homestyle Chicken Burger
36436,McCheese Burger Veg.
36437,Omelette 
36438,Beef deep fry
36439,Machhli Baba Kebab Loaded Combos
36440,Chicken Sausage Maggi
36441,Plain Rice with Plain Dal
36442,Chicken Mughlai
36443,Peanut Butter Handvo
36444,Long Latta
36445,Beef Chowmein
36446,Iced Coffee Float
36447,Fiery Grilled Chicken
36448,Eggless Walnut Brownie
36449,Choco Mud Slab
36450,Lord Of The Pizza
36451,Mushroom Chukka Fry Medium
36452,Lemon Rice[Chitranna]
36453,Mava Kesar Modak
36454,Skinny Colada
36455,Spicy Cheese Burger Beef
36456,Cold Coffee Frappe
36457,Cyclone paratha with egg
36458,Uttapam 
36459,Veg Mix Roll
36460,Spicy Paneer Burger Wrap.
36461,Murg Musallam(4 Pcs)3 Butter Naan+ Jeera Rice(full)  Combo Meal
36462,Boiled Chicken (semi-gravy/gravy)
36463,Og Sauce Bottle
36464,Veggie Roast And Hummus Toast
36465,Special Chicken Pakoda with chatani
36466,Dal Makhani + Rice
36467,Chicken Bharta + 2pics Rumali Roti
36468,Margherita Pizza (9 Inch)
36469,Chana Masala 200g
36470,Dahi plain
36471,Pista a
36472,Dal Khichdi with Dry Papad [1 Piece] and Buttermilk [1 Glass]
36473,Pesto & Basil Special Pizza Regular
36474,Veg Biryani Feast Hamper [Serves 4]
36475,Mango  Sandesh (6 Pcs)
36476,Chicken Schezwan Fried Rice  
36477,Mc Crispy Chicken Burger
36478,West Lake Lake Soup
36479,Veg Seekh Kabab [8 Pcs]
36480,Pork korean rice
36481,Nargisi Kofta & Butter Naan
36482,Black Sugar Milk Boba
36483,Dahi Khaman
36484,Mushroom Hyderabadi
36485,Tiramisu Exotic
36486,Kurkure momo+Chicken Cheese Steamed Momo                                                                    
36487,Millet Kerala Parotta (2Pc) with Paneer Butter Masala Curry
36488,Veg Khazana (250 Gm)
36489,Mutton thali
36490,Veg Thali    
36491,Mutton Rice Thali 
36492,Chappathi Side Dish (2 Nos)
36493,Spicy Gunpowder Khichdi
36494,Ice latte
36495,Caramel Crunch Cake [1 Kg]
36496,Truffle and Edamame Fried Rice
36497,Kadhai paneer                                                                                                                                         
36498,Grillhouse Chicken Pizza [7 Regular] + Garlic ...
36499,Oreshki Cookies (Box of 8)
36500,Podi Roast Onion Dosa
36501,Chicken Darjeeling Momo With Momo Chutney
36502,Prawns In Kadhai Masala (500Ml Box)
36503,Pickle Ginger 400g
36504,"Rajbhog [Large, 1 Piece]"
36505,Mix Vegetable Soup
36506,Sharbat-e-shahi
36507,Ultimate Cheese Crunchwrap – Veg
36508,Wah Wah Choley
36509,Waterchestnut & Corn
36510,Paneer Stuff Paratha
36511,Khoya Chocolate Burfi
36512,Curd Rice Tadka
36513,Mayo mysore masala dosa
36514,Pork with Anishi
36515,Fafda
36516,Ganesha's Besan Laddu Cake (450 Gm)
36517,Idiyappam/puttu Chicken Biryani
36518,Kanta Namkeen 400 Gm
36519,Chicken & Sun-dried Tomato Bruschetta (new)
36520,Oriental Chicken Bao Burger x2
36521,Bbq Paneer Pizza
36522,Pudina Chow Chow
36523,Kesar Kulfi Faluda
36524,American Nuts Ice Cream Tub (1 Litre)
36525,Kala Khatta Mocktail
36526,Red Velvet Anniversary Poster Cake (450 Gm)
36527,Extra Curd 
36528,Double Cheese Margherita Pizza [PC]
36529,Paneer Tikka Biryani (750ml)
36530,Masala akki roti
36531,Egg Chilli Chinese
36532,Bacon Egg And Cheese Croissant
36533,Plain tandoori roti                                                                                                                                  
36534,Double Chicken Egg Roll
36535,Garlie chicken
36536,Ginger chicken fried rice [half]
36537,Rainy Day Special Khichuri Thali
36538,Hot 'N' Cheesy Burger+BK Veggie Burger.
36539,Onion Tomato Masala Utthapam
36540,Ginger Chicken (10 Pcs)
36541,Red chilli special pizza
36542,"Mandi Chicken Piece Only [1 Piece, Quarter]"
36543,Punjabi Kadhi Pakoda Rice Bowl
36544,Eggless Nutella Hazelnut Cake 1Kg
36545,Rasmalai (3 Piece)
36546,Afghani Lassi ( Salty)
36547,Paneer Kaju Korma
36548,Egg Vechu Parotta
36549,Belgian Bliss Ice Cream (Small Scoop)
36550,White Samosa
36551,Blueberry Cheesecake (500 gm) (Eggless)
36552,Lachha Paratha+Aloo Sabzi
36553,Naan (1pcs)
36554,Chicken coriander soup [full]
36555,Garlic Chicken Rice Bowlj
36556,Aloo Bhujia 
36557,Noodles With Manchurian
36558,Veg Darjeeling Fried Peri Peri Momo
36559,Wheel chips [100 gms]
36560,Onion Salad   
36561,Mava Dry Fruit Lassi (1 Glass)
36562,Crispy Fried Pork
36563,Sugarfree Toast [1 Pkt]
36564,Crispy Burger Combo - 6
36565,Chicken Submarine
36566,Bhuna Mutton [Mande Gosht]
36567,Sprite 600Ml
36568,CHICKEN PARATHA
36569,Schezwan Cheese Masala Dosa                                                   
36570,Mushroom Manchurian [Dry]
36571,Singaporian Veg Fried Rice
36572,Chicken Tikka Pizza + French Fries + 1 Coke (As Per Availability)
36573,Papalote Tex-Mex Grill
36574,Butterscotch                                                       
36575,Kanpuri Mixture  - 400 GM
36576,SMALL JHAROKHA BASKET
36577,California katsu roll
36578,Paneer Onion Mattar
36579,Chicken Jalfrezi Masala
36580,Veg Cheese Burger(1Pcs)
36581,Lemon Pepper Crispy Tenders (3pcs)
36582,Tandoori Kalimiri Pomfret (full)
36583,Pepper Chicken Fry Boneless (Half) - 120gms
36584,Chicken Wings Tossed In Tangy Sauce Only
36585,Zafrani Chicken Malai Tikka
36586,Aloo Dum Hariyali
36587,Chicken Curry+4 Butter Tawa Roti
36588,Ob Classic Pizza  [Large] 
36589,Exotic Veg in Schezwan Sauce Large
36590,"Kesar Modak [ Big Size, 1 Piece ]"
36591,Chicken Manchurian Gravy
36592,SHAHI PANEER
36593,Daal Fry
36594,Veg Tiranga  
36595,Dal Moth 250g
36596,Coconut Cookies [300 grams]
36597,Chicken lahsuni tikka [full]
36598,Creamy Chilli Meatball Pasta
36599,2 Pcs Sambar Idli + Vada
36600,String Bean With Chicken Stir Fried
36601,Egg Curry & Tandoori Roti
36602,Peri Peri Delight Chicken Pizza
36603,Chicken korean rice
36604,Veg Tandoori Achari Momos
36605,Frozen Beef Cutlet (5 Nos)
36606,Swiss Rocher Pastry
36607,Chimichurri Paneer Burger Wrap .
36608,White Samosa.
36609,Panner Chilly Dry
36610,Farali Khariza
36611,Besan Laddu- Normal
36612,Non-Veg Shawarma and Side Meal
36613,Grilled Coleslaw Sandwich
36614,Khasta Kachori (3 Pcs) + Aloo.
36615,Farali Buff Wada
36616,Egg chicken Tarka Half
36617,Extra Raita
36618,Veg thai connection
36619,Potato Dum Biryani (650 gms)
36620,Dhokar Dalna (4 Pcs)
36621,Pav Bhaji [ 2 Pieces]
36622,Agra Mixture
36623,California cream cheese roll
36624,Classic Chicken Roll Feast
36625,Masala Pav (1 pair pav)
36626,Brioche French Toast
36627,Crispy Combo
36628,Four Cheese Thick Pizza (25 Cm)
36629,1 Veg mix chowmein [full] + 1 Tandoori chicken                                                                                    
